region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2006,national,HEIS,national,2006.23,consumption,1,2005 - 2022,1.9,0.00554256405,0.001029127043,3.07387541e-4,0.001251292082,16.889437751074,11.570629333135,0.342065568302,0.447520372215,0.420046329135,0.019536744695,0.030946342658,0.040491469677,0.050903093504,0.062422377357,0.076012453145,0.094100438637,0.119904428803,0.165747869372,0.339934782151,0.44759180989,5323.44189453125,71515801.34000002,4873.486201208341,2565.703243506215,FALSE,micro,survey,6.785314666568,0.246666821611
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2009,national,HEIS,national,2009.23,consumption,1,2005 - 2022,1.9,0.011102240851,0.003185678044,0.001352835171,0.004314769664,16.280581597689,11.936131746007,0.307497004397,0.420500246384,0.390749739108,0.01960412658,0.033567089801,0.043964202847,0.054378646106,0.066642908872,0.08082792642,0.098732440654,0.123915515518,0.165658051039,0.312709092165,0.735930673868,5323.44189453125,74564454.10000002,5159.934660326331,2760.3493712104614,FALSE,micro,survey,6.968065873004,0.239373596847
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2011,national,HEIS,national,2011.23,consumption,1,2005 - 2022,1.9,0.003639212647,8.84140826e-4,3.45574543e-4,0.001177436026,13.553954633489,10.99321806012,0.201732846746,0.346619958324,0.298306704853,0.029100763883,0.043701389548,0.054048709005,0.064124786533,0.07523016324,0.087307753411,0.102206974543,0.122398866709,0.154741368208,0.26713922492,1.06366368801,5323.44189453125,76568711.4,5435.018639741245,2913.0694013967995,FALSE,micro,survey,6.49660903006,0.189494738354
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2012,national,HEIS,national,2012.23,consumption,1,2005 - 2022,1.9,0.001369151821,2.48598684e-4,9.2886691e-5,3.25767387e-4,13.737204837017,11.08017886221,0.196976001625,0.344255374513,0.291799917534,0.030321771738,0.044513124493,0.054566206187,0.064516045924,0.075120081828,0.086714585709,0.101164918989,0.121089566179,0.152753043343,0.269240655609,1.376922278871,5323.44189453125,77585380.71000002,5239.790003633588,2860.807178539573,FALSE,micro,survey,6.540089431105,0.178465746635
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2013,national,HEIS,national,2013.23,consumption,1,2005 - 2022,1.9,0.001644465255,2.75374047e-4,8.320278e-5,3.48996123e-4,13.169087177648,10.631240311623,0.190772943763,0.339695196646,0.288911875052,0.030913844842,0.045454148846,0.055416831996,0.064996623647,0.075072408588,0.086627820314,0.101078499734,0.121127468553,0.152476903605,0.266835449876,1.828751711207,5323.44189453125,78804559.12000003,5061.1226404533845,2786.8345303363494,FALSE,micro,survey,6.315620155812,0.172903394157
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2014,national,HEIS,national,2014.23,consumption,1,2005 - 2022,1.9,0.003164946161,6.48223316e-4,2.46649273e-4,8.58261466e-4,12.761599550054,10.26781131845,0.203618993141,0.348140507183,0.293588086417,0.028480715912,0.043878239228,0.054733344889,0.064848655882,0.074937519359,0.086408558617,0.101381224996,0.120970415659,0.153318290691,0.271043034767,2.095384261387,5323.44189453125,80382380.87000003,5145.524063756555,2745.040002179484,FALSE,micro,survey,6.133905659225,0.18711083261
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2015,national,HEIS,national,2015.23,consumption,1,2005 - 2022,1.9,0.001886348865,3.08607583e-4,9.2162966e-5,3.8281569e-4,13.023037929039,10.367343569011,0.207557714895,0.35264050341,0.297737822877,0.028674919131,0.043681089572,0.054046568973,0.063808671705,0.074214714782,0.085889079746,0.100352189566,0.1200277453,0.153421188303,0.275883832922,2.32838793838,5323.44189453125,82139380.70000002,5032.369700559281,2681.950561100915,FALSE,micro,survey,6.183671784506,0.183652965619
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2016,national,HEIS,national,2016.23,consumption,1,2005 - 2022,1.9,0.002093632124,3.53301277e-4,1.1141218e-4,4.42929839e-4,13.188911461022,10.377012908939,0.214766105981,0.359123066072,0.304300099976,0.028178384237,0.043075668667,0.053218559598,0.06298469624,0.073129073191,0.084892055363,0.099660482464,0.119752716029,0.153673011453,0.281435352758,2.488003416798,5323.44189453125,83581965.35000002,5256.898162500194,2716.412735828544,FALSE,micro,survey,6.18850645447,0.185503835219
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2017,national,HEIS,national,2017.23,consumption,1,2005 - 2022,1.9,0.001600497226,3.0567294e-4,9.1851059e-5,3.69413804e-4,14.033631337896,10.915189569855,0.224328257056,0.36693677284,0.319972994587,0.027295094033,0.041514583472,0.051773858068,0.061616703416,0.072130674517,0.084436639986,0.099851540928,0.121230012183,0.156871888611,0.283279004786,2.692951474186,5323.44189453125,84760947.78000002,5386.168027601251,2732.9791141569035,FALSE,micro,survey,6.457594784928,0.192346932591
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2018,national,HEIS,national,2018.23,consumption,1,2005 - 2022,1.9,0.002960143053,5.72810376e-4,1.96137172e-4,7.21961156e-4,13.498197658702,10.376789871775,0.233851874515,0.374199054552,0.322098327181,0.026891953402,0.041078373402,0.051094603964,0.060859900083,0.071082474383,0.083179765311,0.098644351168,0.120157778217,0.155920603113,0.291090196958,3.416014568206,5323.44189453125,85835289.20000002,5270.352641039212,2667.93600686741,FALSE,micro,survey,6.188394935888,0.196542188408
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2019,national,HEIS,national,2019.23,consumption,1,2005 - 2022,1.9,0.003972373107,9.21375616e-4,3.59670398e-4,0.001221729139,12.13421821889,9.581879228845,0.222477017087,0.364822576154,0.31109918523,0.02758583634,0.041514207581,0.051983182016,0.062137322679,0.072953602442,0.085039594774,0.099723759117,0.121051568846,0.155068371101,0.282942555104,4.603536267352,5323.44189453125,86731179.93,5064.766453835423,2529.8390090754247,FALSE,micro,survey,5.790939614422,0.206295243673
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2020,national,HEIS,national,2020.23,consumption,1,2005 - 2022,1.9,0.005122580075,0.001144746568,4.22801077e-4,0.001486983854,11.857604557129,9.400860111275,0.215127489277,0.358429570321,0.310561258273,0.027616481804,0.042225508798,0.052956017881,0.062887367165,0.073549747062,0.085911137935,0.100932773019,0.12193761648,0.155976836704,0.276006513151,6.283867296359,5323.44189453125,87435837.97,5113.758593621911,2490.3370756935474,FALSE,micro,survey,5.700430055638,0.203188706015
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2021,national,HEIS,national,2021.23,consumption,1,2005 - 2022,1.9,0.004387700316,0.001064362237,4.1388392e-4,0.001402894525,12.780962318639,10.256045169717,0.211413216344,0.354687290219,0.308518658267,0.027310263418,0.042274723577,0.053242278116,0.063541086999,0.074395687029,0.086736727914,0.102180596234,0.122565384255,0.15624052296,0.271512729497,8.810434766118,5323.44189453125,88067673.74000001,5300.018222710866,2550.021773881303,FALSE,micro,survey,6.128022584858,0.19992113934
Middle East & North Africa,MNA,"Iran, Islamic Rep.",IRN,2022,national,HEIS,national,2022.23,consumption,1,2005 - 2022,1.9,0.003337153298,7.16016346e-4,2.15616222e-4,8.59317067e-4,13.360751803655,10.819479749165,0.203370537423,0.348034390425,0.298996338904,0.028304983932,0.04334566832,0.054169330128,0.064417895079,0.07521591002,0.087561154089,0.102338125947,0.122155537286,0.154065716681,0.268425678518,12.980706117,5323.44189453125,88693675.31000002,5471.696888659436,2725.655574180924,FALSE,micro,survey,6.409739874582,0.190657650016
Middle East & North Africa,MNA,Iraq,IRQ,2006,national,IHSES,national,2006.85,consumption,0,2006 - 2012,1.9,0.015421271714,0.002433311906,5.49032724e-4,0.002770932112,5.93539435115,5.062262504686,0.133182332962,0.28600612389,0.234486315099,0.03945219184,0.053243024265,0.062774960725,0.071210156866,0.08032638769,0.090491979755,0.102641676539,0.118657228938,0.144932534257,0.236269859124,0.7302044107,939.2165,28697595.000000022,3437.36336042533,,FALSE,micro,survey,3.531131252343,0.213820066172
Middle East & North Africa,MNA,Iraq,IRQ,2012,national,IHSES,national,2012,consumption,0,2006 - 2012,1.9,0.016513162833,0.002551066355,6.16091165e-4,0.002945620787,6.282934049556,5.345246635723,0.142461995125,0.295418569566,0.249214491854,0.036793875569,0.051184019998,0.060969536709,0.070291979544,0.080048654859,0.09064838366,0.103593254133,0.121353170955,0.148070404204,0.23704672037,1.06056023807,939.2165,33864447,4360.74562424618,,FALSE,micro,survey,3.672623317862,0.221969982743
Other High Income Countries,OHI,Iceland,ISL,2003,national,EU-SILC,national,2003,income,0,2003 - 2017,1.9,0,0,0,0,44.895875793943,39.34309422715,0.126354638751,0.26836036971,0.203924923665,0.037862560753,0.057017437617,0.067563848064,0.075353512786,0.083363722769,0.092457950601,0.102816866225,0.117182855714,0.140022346931,0.226358898541,0.601181275333,140.807662963867,289521,43763.7756121132,24656.6213854559,FALSE,micro,survey,20.671547113575,0.075260852713
Other High Income Countries,OHI,Iceland,ISL,2004,national,EU-SILC,national,2004,income,0,2003 - 2017,1.9,0.00170065497,0.001000166516,7.21612036e-4,0.002723881391,45.915542948809,39.176297744953,0.141137759827,0.279821401841,0.209974908143,0.038063859637,0.056202802291,0.065806060495,0.073795869278,0.081478054947,0.090039460485,0.101513633988,0.116055930065,0.139647349986,0.237396978827,0.620167752585,140.807662963867,292074,46766.0168708212,26188.3157621224,FALSE,micro,survey,20.588148872476,0.066095746037
Other High Income Countries,OHI,Iceland,ISL,2005,national,EU-SILC,national,2005,income,0,2003 - 2017,1.9,3.70196596e-4,1.06996749e-4,3.0924931e-5,1.2628168e-4,47.898158886643,40.816605072899,0.145640872865,0.290024469295,0.218268764258,0.037185539198,0.054433398842,0.063886668495,0.072255431236,0.08075846009,0.0899936391,0.100146165823,0.116229371828,0.141521932676,0.243589392711,0.644894155303,140.807662963867,296734,48850.7658634924,28783.759550457,FALSE,micro,survey,21.40830253645,0.075236710404
Other High Income Countries,OHI,Iceland,ISL,2006,national,EU-SILC,national,2006,income,0,2003 - 2017,1.9,0.001468048578,7.08182633e-4,5.26243109e-4,0.001697023276,54.896970422745,45.577077801448,0.161925879532,0.302451505443,0.228150434741,0.03561368856,0.053330070137,0.062696502714,0.070819236367,0.079012239985,0.088275853462,0.099933609144,0.115430711472,0.14103716042,0.253850927739,0.688018734086,140.807662963867,303782,50731.6906881712,29198.3055253475,FALSE,micro,survey,23.788538900724,0.077070259475
Other High Income Countries,OHI,Iceland,ISL,2007,national,EU-SILC,national,2007,income,0,2003 - 2017,1.9,8.06141699e-4,2.15593799e-4,2.03635505e-4,6.88795751e-4,57.982954503651,48.699452676424,0.149638801079,0.294709597499,0.22299633129,0.037205732937,0.053360717027,0.063500078974,0.072065400104,0.0797418116,0.08844757093,0.100403221984,0.116049750505,0.141388459867,0.247837256074,0.722774390107,140.807662963867,311566,53646.3690202759,30352.7894232419,FALSE,micro,survey,25.349726338212,0.073151288111
Other High Income Countries,OHI,Iceland,ISL,2008,national,EU-SILC,national,2008,income,0,2003 - 2017,1.9,6.08150032e-4,4.70929847e-4,3.66408577e-4,9.23751816e-4,60.420458373946,49.542396047459,0.173057360196,0.317892785222,0.233562207828,0.03575415816,0.050615577797,0.060414705554,0.069045244251,0.077378505671,0.086698466462,0.098027657267,0.113693994841,0.137592725888,0.270778964108,0.814526193983,140.807662963867,317414,53821.47082221,27798.616269756,FALSE,micro,survey,25.77119802373,0.079193639486
Other High Income Countries,OHI,Iceland,ISL,2009,national,EU-SILC,national,2009,income,0,2003 - 2017,1.9,9.72006707e-4,5.60527062e-4,4.13433348e-4,0.001668535353,50.718032171167,43.813527342045,0.143260014409,0.2865641003,0.21488824724,0.036735413696,0.053942264758,0.064026692453,0.073572780411,0.08207263545,0.090802852463,0.101341543012,0.116553753201,0.140902105738,0.240049958818,0.912294816252,140.807662963867,318499,49527.3988280929,24241.2253288189,FALSE,micro,survey,22.906763671022,0.077873472064
Other High Income Countries,OHI,Iceland,ISL,2010,national,EU-SILC,national,2010,income,0,2003 - 2017,1.9,0.001493844884,9.80190655e-4,8.03638749e-4,0.003695743837,45.024147680428,40.355369389666,0.124832078772,0.261716196123,0.19744851846,0.038649494525,0.056767295042,0.067278681598,0.076769559375,0.085503464202,0.093977564953,0.103763570271,0.117308614212,0.139792044975,0.220189710846,0.961528938997,140.807662963867,318041,48193.7014041013,24212.5902664247,FALSE,micro,survey,21.177684694833,0.077365814663
Other High Income Countries,OHI,Iceland,ISL,2011,national,EU-SILC,national,2011,income,0,2003 - 2017,1.9,0.001232839623,9.93881918e-4,9.05736817e-4,0.004392197261,44.997683552299,40.419664659884,0.131854500791,0.268307994587,0.207027432362,0.037079379024,0.055507168908,0.065515282505,0.075667109134,0.085624411738,0.094162114869,0.104858230165,0.11910688822,0.141096217721,0.221383197716,1,140.807662963867,319014,48933.5456614347,24656.2209019846,FALSE,micro,survey,21.209832329942,0.083557950073
Other High Income Countries,OHI,Iceland,ISL,2012,national,EU-SILC,national,2012,income,0,2003 - 2017,1.9,3.35558173e-4,2.17947685e-4,1.41558744e-4,3.51804933e-4,45.935039346936,40.771198640379,0.124425980868,0.267694246628,0.209088420893,0.037807540802,0.055155646899,0.066035243661,0.076021583986,0.084787275293,0.09355714678,0.104210193905,0.119177283937,0.14249218177,0.220755902968,1.051858975267,140.807662963867,320716,49191.574417162,24971.6578697206,FALSE,micro,survey,21.385599320189,0.081981430181
Other High Income Countries,OHI,Iceland,ISL,2013,national,EU-SILC,national,2013,income,0,2003 - 2017,1.9,4.70263443e-4,3.95051057e-4,3.31867892e-4,8.61982136e-4,46.936146416471,42.008961766669,0.110192807353,0.254029149018,0.203636692586,0.041276034152,0.057331490145,0.06744185424,0.076372281976,0.085107337712,0.093978569106,0.105300477923,0.119774598149,0.140165001264,0.213252355332,1.092589855221,140.807662963867,323764,50946.8162625339,25000.8357209854,FALSE,micro,survey,22.004480883335,0.065975364973
Other High Income Countries,OHI,Iceland,ISL,2014,national,EU-SILC,national,2014,income,0,2003 - 2017,1.9,0,0,0,0,49.521553958242,43.447187420235,0.136050348952,0.278004157259,0.207408418744,0.038450017208,0.055572414488,0.064726771646,0.073390303888,0.083388432072,0.092285217822,0.102324405651,0.116521613641,0.138513549947,0.234827273636,1.114929161407,140.807662963867,327386,51233.2440468041,25442.5909585454,FALSE,micro,survey,22.723593710117,0.074018776771
Other High Income Countries,OHI,Iceland,ISL,2015,national,EU-SILC,national,2015,income,0,2003 - 2017,1.9,3.44901833e-4,4.5137443e-5,5.907156e-6,4.8376978e-5,52.876950880444,46.623926527332,0.124216273708,0.267879714486,0.207996622206,0.039326145128,0.055677074948,0.066244529438,0.075275694954,0.083699736488,0.092974829875,0.104250574197,0.117945685329,0.139491920424,0.22511380922,1.133136531138,140.807662963867,330815,52951.6815110898,26308.3978504573,FALSE,micro,survey,24.311963263666,0.069925086443
Other High Income Countries,OHI,Iceland,ISL,2016,national,EU-SILC,national,2016,income,0,2003 - 2017,1.9,0,0,0,0,57.285985617379,49.967303857516,0.128201845704,0.272411052733,0.214116932495,0.038432098812,0.055172018127,0.066242615368,0.07457852596,0.08268294769,0.09258230697,0.10435560524,0.118171191018,0.140130510368,0.227652180448,1.15236505587,140.807662963867,335439,55513.6423015865,27692.8514779388,FALSE,micro,survey,25.983651928758,0.077360083524
Other High Income Countries,OHI,Iceland,ISL,2017,national,EU-SILC,national,2017,income,0,2003 - 2017,1.9,0,0,0,0,59.363247057694,53.279858651024,0.117038961177,0.261315802332,0.200816908684,0.040328587448,0.056622482478,0.066344137208,0.075997393557,0.085008408793,0.093969143301,0.104352086746,0.118195649945,0.138549173722,0.220632936802,1.172651488381,140.807662963867,343400,56501.4576788793,29205.5027914478,FALSE,micro,survey,27.639929325512,0.06935095197
Other High Income Countries,OHI,Israel,ISR,1979,national,HES-LIS,national,1979,income,0,1979 - 2021,1.9,0,0,0,0,19.696990364313,15.863531529623,0.221957564292,0.36329975762,0.337276971372,0.02691773909,0.039839265231,0.050160309275,0.060542663208,0.073162150029,0.088051988264,0.105421628739,0.127647125836,0.159185016452,0.269072113878,0.206312286929,4.253676891327,3786000,17690.349583020477,7731.54664748878,FALSE,micro,survey,8.931765764811,0.207805033183
Other High Income Countries,OHI,Israel,ISR,1986,national,HES-LIS,national,1986,income,0,1979 - 2021,1.9,0.002355004868,0.001081907274,4.97036488e-4,0.001448539504,19.533453696789,15.610944345539,0.226559901684,0.364905399468,0.340476507565,0.025595346429,0.039361639639,0.049649860233,0.061082151219,0.07395940293,0.087723731908,0.105626149282,0.127426452839,0.161071493653,0.268503771868,160.671676799264,4.253676891327,4299000,20306.44186739455,9467.7327949409,FALSE,micro,survey,8.80547217277,0.202265035684
Other High Income Countries,OHI,Israel,ISR,1992,national,HES-LIS,national,1992,income,0,1979 - 2021,1.9,0.002153272753,2.46978108e-4,2.8328128e-5,2.62327866e-4,23.130182371518,18.714940163186,0.211931852102,0.355072544297,0.318259786898,0.027953583351,0.041379832052,0.051689778807,0.06273634857,0.074455741724,0.088165037478,0.104115911275,0.125203343548,0.155593263237,0.268707159959,0.419159488525,4.253676891327,5123000,22981.48072288284,11134.6836017161,FALSE,micro,survey,10.357470081593,0.179779101212
Other High Income Countries,OHI,Israel,ISR,1997,national,HES-LIS,national,1997,income,0,1979 - 2021,1.9,0.002456083581,0.002032801173,0.001682467421,0.004318491805,24.137833051719,19.228549701682,0.252278320826,0.380971059985,0.346286629593,0.024239522721,0.037125229293,0.047861838003,0.059333813345,0.072101276462,0.087311261824,0.102989810135,0.125803324105,0.161623941681,0.28160998243,0.696733384798,4.253676891327,5836000,27026.4814260925,13714.4613606936,FALSE,micro,survey,10.614274850841,0.214890597551
Other High Income Countries,OHI,Israel,ISR,2001,national,HES-LIS,national,2001,income,0,1979 - 2021,1.9,0.002489777723,2.80086958e-4,3.1508316e-5,2.97132211e-4,27.53206982715,21.650032437649,0.261113503965,0.389476621111,0.356014720634,0.02339755908,0.035625217922,0.046357901597,0.058051362684,0.071920945994,0.086272945403,0.104145790156,0.125644164024,0.161161993413,0.287422119727,0.790053272716,4.253676891327,6439000,28733.9412605501,15428.4053814552,FALSE,micro,survey,11.825016218824,0.221799618141
Other High Income Countries,OHI,Israel,ISR,2002,national,HES-LIS,national,2002,income,0,1979 - 2021,1.9,0.004804253452,0.002893731909,0.001881423269,0.004921321038,24.691990824218,19.582350706626,0.279452855447,0.395594227054,0.364395027259,0.02068002566,0.033987878026,0.045522603138,0.05791975079,0.071941896904,0.087284803895,0.104473830636,0.127563440039,0.16363022012,0.286995550792,0.83565795848,4.253676891327,6570000,28128.8460691258,15355.7927977195,FALSE,micro,survey,10.791175353313,0.232350743461
Other High Income Countries,OHI,Israel,ISR,2003,national,HES-LIS,national,2003,income,0,1979 - 2021,1.9,0.004627058425,0.001627225809,8.38678699e-4,0.002352664639,25.527448284802,19.917633402555,0.295733521739,0.407225709991,0.382785728969,0.019429114481,0.032579731262,0.043822063732,0.056073139446,0.069936096908,0.086209151994,0.105038522472,0.128273405919,0.164200032075,0.294438741711,0.841530571523,4.253676891327,6689700,28010.6074556958,15118.5655148017,FALSE,micro,survey,10.958816701278,0.242443883051
Other High Income Countries,OHI,Israel,ISR,2004,national,HES-LIS,national,2004,income,0,1979 - 2021,1.9,0.004991388642,0.002578719205,0.001607135264,0.00431107838,26.56062116416,20.745791056425,0.313854256437,0.414563006573,0.393985936936,0.01753016244,0.030286596232,0.042262403628,0.055811105939,0.070026502537,0.086111005069,0.10576515333,0.130256986655,0.168630921355,0.293319162815,0.838318977049,4.253676891327,6809000,28836.5131848105,15629.624232889,FALSE,micro,survey,11.372895528212,0.252328977728
Other High Income Countries,OHI,Israel,ISR,2005,national,HES-LIS,national,2005,income,0,1979 - 2021,1.9,0.004833152929,0.003401351611,0.002507359694,0.006657876978,27.784467042284,21.282125814326,0.325642295875,0.422676225361,0.394679087267,0.017563287661,0.030394650643,0.042007434387,0.055132878586,0.068092559052,0.084348181968,0.103365367023,0.12754610802,0.167210927966,0.304338604693,0.849330200231,4.253676891327,6930100,29503.9014620245,15883.1158249545,FALSE,micro,survey,11.641062907163,0.249973664372
Other High Income Countries,OHI,Israel,ISR,2006,national,HES-LIS,national,2006,income,0,1979 - 2021,1.9,0.002249658059,9.77042571e-4,4.24336571e-4,0.001281639215,28.313527219795,22.122862984128,0.31110025861,0.415553223906,0.386022803872,0.01793397537,0.03006576028,0.042576895196,0.055940627518,0.070397289915,0.086090703785,0.104339009316,0.128383930085,0.167485412803,0.296786395732,0.866856325861,4.253676891327,7053700,30605.1559987527,16411.791778296,FALSE,micro,survey,12.061431492064,0.247253041659
Other High Income Countries,OHI,Israel,ISR,2007,national,HES-LIS,national,2007,income,0,1979 - 2021,1.9,0.004918123848,0.001653303779,9.97479005e-4,0.002574196319,29.699423811449,23.237652517295,0.304548025963,0.410986335891,0.38393361953,0.01828613425,0.031217302507,0.042755049579,0.056879716051,0.070404236747,0.086458543954,0.104360812529,0.129112406205,0.165814148546,0.294711649633,0.870801996966,4.253676891327,7180100,31880.3450537383,17330.2817684128,FALSE,micro,survey,12.618826258648,0.252457490826
Other High Income Countries,OHI,Israel,ISR,2008,national,HES-LIS,national,2008,income,0,1979 - 2021,1.9,0.004835079031,0.001584341814,8.31566763e-4,0.00231295736,30.484102291139,23.549052389903,0.313579058351,0.416426794095,0.392643558458,0.017695734139,0.030567265984,0.042864849344,0.055633708288,0.069355184366,0.08577354743,0.104582516817,0.128177250792,0.165671684854,0.299678257986,0.91044228246,4.253676891327,7308800,32337.1977109655,17393.3948767153,FALSE,micro,survey,12.774526194952,0.242302158757
Other High Income Countries,OHI,Israel,ISR,2009,national,HES-LIS,national,2009,income,0,1979 - 2021,1.9,0.004916277452,0.001805269851,9.23372756e-4,0.002601759522,30.521045814502,23.579396878211,0.33506614964,0.426339504802,0.399830678544,0.016373948533,0.029399086534,0.040757309499,0.054244270161,0.068958391964,0.085588065628,0.10494739615,0.129576663518,0.165368656434,0.304786211579,0.940998360437,4.253676891327,7485600,31852.2671973223,17161.9576049718,FALSE,micro,survey,12.789698439106,0.259965620082
Other High Income Countries,OHI,Israel,ISR,2010,national,HES-LIS,national,2010,income,0,1979 - 2021,1.9,0.001938266504,0.001407535339,0.001022127622,0.002510624365,31.249521796894,24.157514629007,0.329434078921,0.425594672551,0.384506420331,0.017440208047,0.02941951896,0.041351456485,0.055247300894,0.069517593177,0.085520278259,0.103027697567,0.125812506108,0.161840812024,0.310822628479,0.966324114775,4.253676891327,7623600,33048.5545890362,17664.7616121277,FALSE,micro,survey,13.078757314504,0.252497389711
Other High Income Countries,OHI,Israel,ISR,2011,national,HES-LIS,national,2011,income,0,1979 - 2021,1.9,0.002307705919,0.00149468206,9.68093223e-4,0.002407511305,31.122783398314,24.163802087911,0.311877355444,0.414441639374,0.395350977068,0.01761456432,0.030865459056,0.04245684209,0.055340510943,0.069976719196,0.086042522927,0.105822068108,0.130115825856,0.167162013018,0.29460347448700003,1,4.253676891327,7765800,34247.623280715,18084.2267893858,FALSE,micro,survey,13.081901043956,0.249178608684
Other High Income Countries,OHI,Israel,ISR,2012,national,HES-LIS,national,2012,income,0,1979 - 2021,1.9,0.004891972341,0.002663528241,0.001513377897,0.004020676321,32.85797958542,25.931532631344002,0.314969141203,0.413022040309,0.381852355834,0.016854594966,0.03087095306,0.043219234513,0.056262777201,0.071042971048,0.086787551103,0.105852049417,0.129091463172,0.164592820844,0.295425584677,1.016792122724,4.253676891327,7910500,34491.1601071181,18226.7853765279,FALSE,micro,survey,13.965766315672001,0.244909584737
Other High Income Countries,OHI,Israel,ISR,2013,national,HES-LIS,national,2013,income,0,1979 - 2021,1.9,0.004745733714,0.001755802572,0.001000239369,0.002699699685,34.137046173754,27.235114835496,0.291501978829,0.398705276814,0.363602123921,0.018109940073,0.032686389324,0.04601457164,0.059019290288,0.07241051231,0.087226407635,0.105666338597,0.129346517294,0.163546619666,0.285973413173,1.032758307868,4.253676891327,8059500,35348.3068537152,18475.3210185686,FALSE,micro,survey,14.617557417748,0.227489420904
Other High Income Countries,OHI,Israel,ISR,2014,national,HES-LIS,national,2014,income,0,1979 - 2021,1.9,0.004924324201,0.001500938654,9.35904491e-4,0.002370623188,34.814502545842,28.311145039446,0.292253059041,0.397574888862,0.363985503181,0.017421439976,0.032332796174,0.045544517256,0.058870981638,0.073192213593,0.089537115796,0.106114378173,0.129282063812,0.165351166584,0.282353326997,1.037713343555,4.253676891327,8215700,36035.2577522884,18840.6920521974,FALSE,micro,survey,15.155572519723,0.234997889207
Other High Income Countries,OHI,Israel,ISR,2015,national,HES-LIS,national,2015,income,0,1979 - 2021,1.9,0.004938536547,0.001641670462,0.001115438033,0.002805004252,35.872031935261,28.894901425469,0.291342461748,0.397195298938,0.357399775749,0.01758081763,0.032529117593,0.046418349664,0.059581290649,0.0734401251,0.088379875406,0.105553645491,0.128304916675,0.162668983726,0.285542878066,1.031473655334,4.253676891327,8380100,36206.5222171621,19151.058449766,FALSE,micro,survey,15.447450712735,0.227398013124
Other High Income Countries,OHI,Israel,ISR,2016,national,HES-LIS,national,2016,income,0,1979 - 2021,1.9,0.002413946433,4.49664879e-4,8.3762631e-5,4.97602168e-4,36.354355742717,29.767616455334,0.277574039078,0.390130152689,0.3557043412,0.018564309037,0.032822748705,0.046298019568,0.060090570101,0.07446188435,0.08936727158,0.106918630573,0.129430252396,0.164565485365,0.277480828325,1.025784543016,4.253676891327,8546000,37109.0218162488,19930.254181125,FALSE,micro,survey,15.883808227667,0.229896031231
Other High Income Countries,OHI,Israel,ISR,2017,national,HES-LIS,national,2017,income,0,1979 - 2021,1.9,0.004574248199,0.001691247389,8.99226933e-4,0.002534253668,37.94339230617,31.32033401841,0.274649084649,0.382020643913,0.351408247433,0.017680221738,0.033703181599,0.047978776309,0.061722248591,0.075475200176,0.090974922603,0.109130472605,0.130586812438,0.163240146313,0.269508017629,1.028445635311,4.253676891327,8713300,37953.0404593554,20241.8014084607,FALSE,micro,survey,16.660167009205,0.224945206637
Other High Income Countries,OHI,Israel,ISR,2018,national,HES-LIS,national,2018,income,0,1979 - 2021,1.9,0.002358315172,0.001514046725,9.72023381e-4,0.002422537339,39.394946715716,32.360290011824,0.27559264049,0.385771738467,0.348772541146,0.018666263724,0.03358247389,0.047435847144,0.061155154892,0.07482728619,0.090428433203,0.107493587147,0.128773715488,0.16138861511,0.276248623212,1.036612265472,4.253676891327,8882800,38744.1604404811,20563.4708656267,FALSE,micro,survey,17.180145005912,0.222490414999
Other High Income Countries,OHI,Israel,ISR,2019,national,HES-LIS,national,2019,income,0,1979 - 2021,1.9,0.004915892359,0.002926118414,0.001848740074,0.004849729977,38.108391835808,31.662827233389,0.277558535212,0.382822190472,0.344524161723,0.017977278489,0.033744622812,0.048057254663,0.06189238265,0.075487102739,0.090170920762,0.107838594719,0.130020593187,0.163764448736,0.271046801243,1.045421185037,4.253676891327,9054000,39591.3687578516,20983.1880747873,FALSE,micro,survey,16.831413616694,0.222448115481
